,datetime,Tweet id,Username,Text
12,2022-06-30 23:55:00+00:00,1542657988187500544,frenteafrente13,Judicializado alcalde de Neiva y otras seis personas por presuntas irregularidades en contratación de kits alimentarios para atender estudiantes durante la pandemia por el COVID-19. https://t.co/HInaDoa7Wb a través de @frenteafrente13 #Neiva #COVID #Judiciales #Noticias
13,2022-06-30 23:54:25+00:00,1542657842921885696,jbellamar,"4x vaxxed Anthony Fauci Says His #COVID Symptoms Worsened Dramatically In 'Rebound'

READ THAT AGAIN.

Meanwhile, me and my fellow #unvaxxed and never tested friends sit here shaking our heads at the insanity starting from the top.
#VaccineSideEffects

https://t.co/S7P4DvleTm"
14,2022-06-30 23:54:16+00:00,1542657806267928576,Azov_Jon,"I have friends that work in #Production and #craft 
Be safe out there in #Film and #TV   #COVID https://t.co/xn99m9Q9w4"
15,2022-06-30 23:54:09+00:00,1542657777369219077,prensasocialps,"Angustia o ansiedad por la covid-19: un síntoma muy habitual
https://t.co/XTz03tjaPB

#Angustia #Ansiedad #COCEMFE #Covid-19 #EntidadesSociales #Estudio #Personascondiscapacidad #Residencias"
16,2022-06-30 23:53:55+00:00,1542657717063614464,WhiteRiverDave1,#Covidstan #COVID #RoeVWade https://t.co/WSAE5p8GG6
17,2022-06-30 23:53:42+00:00,1542657661275185152,Raduvlad80,el cuidado que tirnen ntro gob. p/ las personas vulnerables #COVID.   Ponerse una #vacuna peligrosa y turismo? Debe ser genial para el cuerpo ponerse una vacuna cada 4 meses. Los ganglios y el sistema inmune deben sentirse peor que mucama del siglo 18 @soynicosastre
18,2022-06-30 23:53:36+00:00,1542657635543142401,calparkbros,"Episode 63 of the Cal Park Bros podcast is now available at:

Website:
https://t.co/J9aIPIzSvN

Apple: 
https://t.co/VnaioqMFUm

Spotify: 
https://t.co/XmEh2pt69V

…and wherever you listen to podcasts!

#newepisode #roevwade #titleIX #covid #vaccine #podcast #calparkbros https://t.co/ywT5Vb0cJr"
19,2022-06-30 23:53:18+00:00,1542657561253613568,Solmari676,Y mi #kenia acompañándome en la convalecencia #Covid #enfermita😷 https://t.co/Ipb54WFUjk
20,2022-06-30 23:53:16+00:00,1542657551938068481,ilfakelive,"A San Pietroburgo scatta l’obbligo di vaccinazione per i dipendenti, devono completare il ciclo entro ottobre 
#covid #Russia #vaccino 

https://t.co/SbT1LxpkSB https://t.co/otA0iAFLzn"
21,2022-06-30 23:52:37+00:00,1542657387982618639,envivo_Mx,"#AHORA Con una fila kilométrica, continúa a altas horas de la tarde la campaña de #vacunación contra #Covid-19 para infantes en el CESSA de la Romero Varga 🧐💉

Vía @AngularAgencia https://t.co/3N1VMmBni8"
22,2022-06-30 23:52:24+00:00,1542657334857572352,solsticehenna,My little familiar Mistress Avalon supervising my reading and keeping me company while Covid kicks my ass. This shit sucks. #Covid #pridemonth #witchesofinstagram #adventurekitten #tarot #Crowdeck #witchyshit https://t.co/VMYxMn8L2s
23,2022-06-30 23:52:17+00:00,1542657305799380992,CDolleSamuel,Based on a show of hands last night 80% of our 45person choir is yet to get #covid this seems... weird in Sydney but doing our best not to super spread even though it impacts rehearsal
24,2022-06-30 23:52:01+00:00,1542657239038795778,zazoomblog,Covid news. Bollettino: 83.274 casi e 59 decessi. Tasso di positività al 281%. LIVE -  #Covid #news. #Bollettino: #83.274  https://t.co/kmN5H1wxfX
25,2022-06-30 23:51:55+00:00,1542657213113815040,IrmaIniguez,#Covid Round 2 https://t.co/JT6b5ljmcE
26,2022-06-30 23:51:37+00:00,1542657137842724864,nottsonline1,#notts #vlog #news #Walking In Nottingham #Countryside #vlog https://t.co/JkbonMRMbS #covid #nottinghamshire #notts
27,2022-06-30 23:50:51+00:00,1542656943956836352,Stephen00848,"#monkeypox  ✔️ #covid  ✔️ #killerbees. ✔️ and now #death comet. ✔️......what's next ???

Comet 11 miles wide enters inner solar system, will approach Earth https://t.co/BLiB28wBlV"
28,2022-06-30 23:50:38+00:00,1542656891356332032,christglz,"#negativo para #COVID
#positivo para tú cora ♥"
29,2022-06-30 23:50:24+00:00,1542656831176196097,AngiBeltran,"Al parecer la enfermedad ya no es tan letal 
@HLGatell informa que ha subido en nueve semanas contagios por #Covid; pero hay menos defunciones.  https://t.co/iSp0bnvch4 vía @mesaperiodistas https://t.co/vInoxXYemU"
30,2022-06-30 23:50:24+00:00,1542656830954172416,JuliaIrwinator,"Hospitalisations with #COVID19 up another nine since yesterday but case numbers down slightly (due more to less testing than less #Covid). Sadly another 12 #Victorians have lost their lives to the virus in the past 24hrs. Get third dose vaccine, mask up indoors and avoid crowds."
31,2022-06-30 23:50:23+00:00,1542656827950776321,LauraSalz16,"Para shipear gente #Single
Hay que presentar un carnete como de vacunacion #Covid que diga: SINGLE, SOLO, SOLA, SOLTERE

Si estamos en relaciones #Libres se puede llegar a aceptar.   

Los valores no se traicionan jajajaja https://t.co/7hcVFG6BMv"
32,2022-06-30 23:50:00+00:00,1542656729866833920,SoldeTulancingo,"#Local😷 Continúan los casos de #Covid en escuelas de Hidalgo, hasta el momento se han presentado casos en cuatro municipios del estado, como medida preventiva los planteles educativos han decidido suspender las clases.

https://t.co/J0mHiXwHZu"
33,2022-06-30 23:49:57+00:00,1542656717728645121,LaHora_Oficial,"Quinta ola de #COVID en #México registra su cifra de contagios más alta en cuatro meses

En las últimas 24 horas, el país registró 24 mil 537 infecciones de #coronavirus y 47 muertes. https://t.co/rINhiVZSkm"
34,2022-06-30 23:49:41+00:00,1542656652440002560,vrojasarango,En @NinosdelMilenio hemos recogido evidencia cuantiby cuali sobre cómo la pandemia está afectando la salud mental y el bienestar emocional de las y los jóvenes. Aquí un podcast con algunos resultados. @GRADEPeru #SaludMental #COVID https://t.co/rlwDXfP9Xc
35,2022-06-30 23:49:22+00:00,1542656569753608193,bio1balance,Shifting mutational constraints in the SARS-CoV-2 receptor-binding domain during viral evolution - https://t.co/yktFdCjgJA  #COVID #medicine #science #publichealth #healthcare #COVID19test #genetics #virus #biology #evolution
36,2022-06-30 23:47:23+00:00,1542656073785540608,Driver4hire1,"@iromg @TVKev @fleetstreetfox @rachelburden INTERESTING for @CMO_England @neil_ferguson  
Dr. Anthony Fauci
quadruple vaxxed.
 #COVID positive...for the second time this month."
37,2022-06-30 23:46:51+00:00,1542655939190280192,neuro1911,El daño cerebral posterior al COVID es real y el estado de soledad que implica. #Neurociencia #Cerebro #Covid #Ciencia https://t.co/PJpfbLzoSc
38,2022-06-30 23:46:39+00:00,1542655889601175557,JoePajak,"'Nurses have told how Scotland’s hospital wards have turned into a 'hell on earth' due to soaring numbers of staff falling ill with #Covid'.

How can UK government continue to ignore the stark reality? #CovidIsNotOver 

Article credit: @Daily_Record

https://t.co/7u0iPknzxk"
39,2022-06-30 23:46:20+00:00,1542655810110689284,TomSavageMusic,"Well, #covid finally caught up with me... so no Canada Day gigs for this guy.

 However, I'll be out of isolation for the 1000 islands regatta show in Brockville on Sunday with @DeadRootRevival 7 PM start."
40,2022-06-30 23:45:47+00:00,1542655667898646531,Municipioeltio,TRES (3) NUEVOS CASOS POSITIVOS DE #COVID-19 https://t.co/Ytq9PhLvsC
41,2022-06-30 23:45:21+00:00,1542655560939708417,LauryAnnne,"Cet article rappelle bien que le #covid se transmet aussi par les yeux: un masque sans lunettes ne sert à rien. 

""Lors du prélèvement pour réaliser le test, le chat a éternué face au vétérinaire qui portait pourtant un masque et des gants mais pas de protection oculaire."" https://t.co/Cbfc72nYXl"
42,2022-06-30 23:45:06+00:00,1542655497605726209,Lee_CrollPhD,Why does Canada always celebrate mediocrity? After 12+m of being told we’re the best at vax/2 doses = fully vaxed ppl checked out &amp; thought #Covid was over. Neither is true. Am livid and disgusted in equal measure. Good luck getting the genie in the bottle https://t.co/aihOOXypaN
43,2022-06-30 23:45:04+00:00,1542655488956956674,vanguardozarks,"Workers Concerned About Workplace Health &amp; Safety

Post #COVID, workers are noticeably and understandably preoccupied with their employer's facility hygiene focus.

Learn More...

https://t.co/i3fEspNarb https://t.co/TbCFZIYtjp"
44,2022-06-30 23:44:43+00:00,1542655401690374144,WriterWeegs,How worried should we be about new Covid variants? https://t.co/e92MyxDPR9 #Covid #OmicronBA5 #variants
45,2022-06-30 23:43:34+00:00,1542655112514084865,HospitenMx,Si has estado en contacto con una persona contagiada o si tienes síntomas es importante hacerte una prueba #PCR así estarás cuidándote y cuidando a los que te rodean #Hospiten tiene a tu alcance diferentes pruebas y test de detección de #COVID-19 Tu tranquilidad es lo primero. https://t.co/bE13oBMtEC
46,2022-06-30 23:43:33+00:00,1542655108609105921,Nath5642,"Everything tastes so blandddddd, I can't even enjoy a chocolate milkshake 😭😭 #covid"
47,2022-06-30 23:43:09+00:00,1542655008118050817,VaishnodeviE,"They don’t just cure, but bring comfort, hope and joy. National Doctors' Day

#doctorsday #doctors #nationaldoctorsday #medical #medicine #covid #happydoctorsday #futuredoctor #medicallife #healthcare #surgeon #doctores #hospital #health #doctorsareheroes https://t.co/wMU5weZUCa"
48,2022-06-30 23:43:05+00:00,1542654992430993408,StephenMuratore,"#covid #massformation
“[Mass formation] … is the only explanation of why people can continue to believe in narratives that are often blatantly wrong, and that are always highly damaging to their individual interests.”

Mattias Desmet

https://t.co/nXKLpEU22q"
49,2022-06-30 23:41:47+00:00,1542654662033059840,HeartAGlow,"@BevPR @brentmYYC @LaceyLaceyp @BCNDPCaucus b. I'm sorry to hear of your personal situation with cancer and #CEV. I'm also CEV for other reasons.
the policies of #BC Gov around #Covid and #HealthCare in general are atrocious: and are my main bone of contention w/them."
50,2022-06-30 23:41:35+00:00,1542654612892635137,kerry98198,"@RaheemKassam @lisacosmo And yet, here we are with many mandates still in place when it's obvious
#COVIDVACCINES DON'T WORK!
All my vaccinated family got #COVID!"
51,2022-06-30 23:41:26+00:00,1542654573872939008,NoelFrame,"Grateful to get Holden his first COVID-19 vaccine! 

Find your vaccine appointment! 
https://t.co/TZNxxdCF5U

https://t.co/dG9nt8ZU7S

#waleg #COVID https://t.co/jenIGs2y4e"
52,2022-06-30 23:40:34+00:00,1542654358105608194,Nothing_but_gif,#More #Contagious #Than #Covid https://t.co/J56miU7hfd
53,2022-06-30 23:40:31+00:00,1542654344113160192,ShopShutter,"The caregivers who serve every day &amp; night. National Doctors' Day

#doctorsday #doctors #nationaldoctorsday #medical #medicine #covid #happydoctorsday #futuredoctor #medicallife #healthcare #surgeon #doctores #hospital #health #doctorsareheroes https://t.co/n51oDOmBiT"
54,2022-06-30 23:37:15+00:00,1542653522969100289,Knewz_Currently,"#LosAngeles Film &amp; TV Productions Must Now Require Masking Indoors As #Covid Numbers Hit “Escalation Trigger’ Threshold, Says L.A. Official https://t.co/q7Bzqat1px https://t.co/sQVOJBYOgR"
55,2022-06-30 23:35:02+00:00,1542652965592465408,news_ntd,"EDD Recovers $1B in #COVID #Unemployment Fraud; Legal #GunOwners’ Personal Information #Leaked
🔥NTD News👉 https://t.co/3VXdTnFuNY https://t.co/ayDG5lDIet"
56,2022-06-30 23:35:01+00:00,1542652960160845824,IdahoMtExpress,"The district recorded 62 new #COVID-19 cases in Blaine County from June 23-29.

The data only includes cases reported by approved medical professionals, and does not include at-home tests. The case count is likely “several times higher” the district said. https://t.co/gXmFHaRO3Y"
57,2022-06-30 23:34:31+00:00,1542652834604277760,AbyaYalaBolivia,"#AbyaYalaTv
Gobierno emite medidas de prevención y protección contra la quinta ola del #Covid-19 https://t.co/eiB2aW9J8i"
58,2022-06-30 23:33:51+00:00,1542652666219839494,MErovich1,"Study: #Boosted People Slowest to Clear #COVID, by @ichudov 
#PCR #paxlovidrebound #CovidIsNotOver #COVIDIOTS 
https://t.co/L8aaTf5iDN"
59,2022-06-30 23:33:04+00:00,1542652468303081472,Diario_Cambio,"#MundoCovid I 😍 ¡Ternurita 😍 Durante la jornada de vacunación de este jueves, se observó que ‘Superman’, ‘el Capitán América’ acudieron a vacunarse contra #Covid en #Puebla https://t.co/NgPDCtOPQt https://t.co/f1MWbRBkZ4"
60,2022-06-30 23:32:06+00:00,1542652227013197824,DenyIPAnyAny,"He's had 5 jabbies now, yes?  And has Wuhan Flu for the second time in a month.  Now he's taking horse medicine to get better. #trustthescience #Fauci  #COVID https://t.co/BMljZGZwcN"
61,2022-06-30 23:32:01+00:00,1542652206071091200,cure_herpes,"@JeromeAdamsMD This is shockingly similar to the cavalier attitude some people take toward herpes. Many people are asymptomatic and have maybe only one outbreak in their life, but that does not change the overall reality of being infected #cure #disease #virus #covid #survival"
62,2022-06-30 23:31:12+00:00,1542651999853969408,B_e_e_e_d,"@KM_BW #Corona #Covid-19

Personen, die engen Kontakt zu einer positiv getesteten Person hatten, wird empfohlen, Kontakte zu anderen Personen zu reduzieren. (CoronaVO Absonderung)

Ergibt sich für eine Schülerin/einen Schüler daraus eine Befreiung vom Präsenzunterricht?"
63,2022-06-30 23:31:02+00:00,1542651957348892672,MaaltisShop,"Happy National Doctor's Day.!

For More Details Visit https://t.co/yyb5xagJAD

#doctorsday #doctors #doctorslife #nationaldoctorsday #covid #medical #doctorlife #medicine #maaltisshop #doctorslifestyle #doctorsonline https://t.co/inWpTO806l"
64,2022-06-30 23:30:36+00:00,1542651849089552384,expletus_media,"Only a doctor is blessed with the magical powers to treat a life, to bring health into our lives and to be there with us when we have lost all the hopes. 
.........A Happy Doctor’s Day!!!!!

#doctorsday #doctors #covid  #nationaldoctorsday #medical #reachlocalads #expletus https://t.co/4GugvogNMf"
65,2022-06-30 23:30:22+00:00,1542651791174664193,EclipseTv2,"😷🦠🔴🔵#COVID-19 #ÓMICRON 😷🦠🔵🔴
Este es el parte médico de este Jueves 30 de Junio del 2022 https://t.co/2SLYdwMkii"
66,2022-06-30 23:30:08+00:00,1542651730856394752,OhioCovidCases,"Ohio Dept. of Health - Coronavirus (COVID-19) Reporting 06/30/2022

Total Cases: 2,848,453 (+17,225)
Total Deaths in Ohio: 38,751 (+66)
Total Hospitalizations: 119,239 (+483)
Total ICU Admissions: 13,754 (+32)

https://t.co/euh3LfFgDJ

#Ohio #COVID"
67,2022-06-30 23:30:07+00:00,1542651725160632321,UCSFChildrens,"Despite having symptoms or being exposed over and over again, some people never test positive for #COVID. Why not? At @sfchronicle, UCSF epidemiologist Dr. George Rutherford and other experts explain. https://t.co/WFtwEArch3"
68,2022-06-30 23:29:45+00:00,1542651633644863488,SabaJustin,"Took over 2 years, but it finally happened. Got Covid. Let’s get it over with. 😡😤😷🤧 #COVID"
69,2022-06-30 23:29:06+00:00,1542651471153754112,Bibi58558618,"Great article / research on Remdesivir and Anthony Fauci
By Charles Wright
https://t.co/PMn7iUGD90
#Covid_19 #COVID"
70,2022-06-30 23:28:23+00:00,1542651292471926787,BastardHegels,.0045z #PeerTube CLIP https://t.co/7D2zXnoyEb #Buildbackbetter #Lauterbach #Luther #MaskenRunter #JermWarFare #APed #Gaia #GoGreen #Ukraine #Zelensky #CDC #Covid #Lockdown #ImpfQUOTE gg #Impftote
71,2022-06-30 23:28:18+00:00,1542651268698701824,MElotje99,Our Dutch government has been lying about mask protection from day one. And more. #COVID #COVIDisAirborne #CovidIsntOver https://t.co/vnryvcAfSM
72,2022-06-30 23:27:22+00:00,1542651034236899329,writeo,"As #oregon #COVID hospitalizations reach about 100 more than peak predicted just a couple of weeks ago, state will stop reporting daily numbers. Shame on @OHAOregon. Where’s @OregonGovBrown &amp; #orleg? https://t.co/nWngJpdP15"
73,2022-06-30 23:27:09+00:00,1542650980453457920,HoyMismoTSI,"#HoyMismo #Honduras | Kathya Avilés, administradora de la escuela Belen Star School: ""Algunas escuelas del sector privado regresaron a clases virtuales para prevenir que los alumnos sean contagiados de #COVID-19 por el repunte que se ha registrado."" https://t.co/mEgOsSGn46"
74,2022-06-30 23:27:00+00:00,1542650942239420416,FreeSpeechIsMe,"#CovidIsNotOver #OmicronBA5 #VaccinesWork 
#Covid_19 #COVID19 #CoronavirusUpdates #Immunity 
#ImmuneSystem #VaccinesSaveLives #OmicronBA4 

The BA.4 and BA.5 variants of #COVID are on the march. 
They are due to take over #Americans and #America, soon! 
https://t.co/b6VODZ596f"
75,2022-06-30 23:26:36+00:00,1542650843723341825,vanya42nd,The endless dumb cycle. Because capitalism. #COVID https://t.co/CM6063ZXHi
76,2022-06-30 23:26:29+00:00,1542650814145110018,marinhos,"Os aliados de Bolsonaro propõem que na campanha para a reeleição ele adote uma agenda positiva. 
Mas o que tem de positivo nesse desgoverno salvo os mais de 32 milhões de resultados de testes para COVID-19? #Bolsonaro #COVID19 #COVID #Pandemia #Desgoverno https://t.co/QU6noy0dyU"
77,2022-06-30 23:26:26+00:00,1542650801847701504,MrsM1277,"Hitting the road today. 
Covid positive and have no where to stay after getting kicked out of the caravan park due to COVID status.  
Need petrol so will have to stop.
This is absolutely insane.
#CovidIsNotOver #COVID"
78,2022-06-30 23:26:20+00:00,1542650774588903424,RenaSonar,lesson learned #COVID https://t.co/lnTNYaYdsk
79,2022-06-30 23:26:14+00:00,1542650750421065728,gabrielpesina,@EL_G0DN0DESEAD0 Mira @mayis_mx después del #COVID nos merecemos esto. O te freseas?????
80,2022-06-30 23:25:25+00:00,1542650544963338240,666Tweet,"😯 #Covid isn't over, the BA5 variant is coming. Remember what helped in 2020/2021?
😷🏠💉🚶‍♀️↔️🚶‍♂️👏🏻 https://t.co/89AxLplPXr"
81,2022-06-30 23:25:11+00:00,1542650484233605120,PandemicAction,"NOT TO BE MISSED! Join @davidnabarro and @4SD_info TOMORROW — Friday at 5:30pm CET/11:30am ET — for their latest briefing on the state of the state on #COVID response priorities. #CovidIsNotOver #LongCovid 
https://t.co/wqCU82KkGB https://t.co/wUfPLuphKX"
82,2022-06-30 23:25:03+00:00,1542650452730331136,KOVO1029,@coolboozepkg @augustspies181 @PCLindstrom @ILGOP Bailey took #COVID money than used more than half for his political campaign. Mini-#TrumpIsACriminal? https://t.co/ekvqabCYKC
83,2022-06-30 23:24:35+00:00,1542650334853619712,Lyngvie1,WHO: #COVID-19 cases rising nearly everywhere in the world (from @AP) https://t.co/4TazzVV7TL
84,2022-06-30 23:24:28+00:00,1542650303727689730,lisa_ms1,How is he still on the SC? #Clarence Thomas suggests #Covid #vaccines are developed using cells of ‘#aborted children’.  https://t.co/12wplP91HU
85,2022-06-30 23:24:22+00:00,1542650278976991232,ChallengeKanza,"@bulkbiker @adamkams @GHS_conf You forget Mark that some people can have Covid-19 and be asymptomatic...so the onus should be on everyone to take responsibility and not assume that only those who are symptomatic should stay away. 
Really appreciate the effort gone into keeping #GHS2022 #Covid safe for all!"
86,2022-06-30 23:23:48+00:00,1542650137415102464,KathleenTNTR,OMG  #Zelenko was so instrumental in showing us how to treat #Covid without a vaccine https://t.co/9V6GkIE7l4
87,2022-06-30 23:23:33+00:00,1542650074139955205,Antonio_Caramia,"Il ministro della salute Prof. Karl Lauterbach:

""Ogni infezione da #Covid aumenta il rischio di #LongCovid""

Coloro che si contagiano in Estate potrebbero contagiarsi di nuovo in Autunno.

L'infezione in Estate potrebbe solo causare un danno e non fornire protezione futura."" https://t.co/1Uem8zY2C9"
88,2022-06-30 23:22:55+00:00,1542649916098777090,miriamcosic,"There seems to be a lot of uncertainty - and a lot of misinformation and political conspiracy theories as usual on Twitter - about eligibility for anti-viral treatment. 
 
Here are the guidelines:
#COVID #treatment
https://t.co/uaYJyMdrR0"
89,2022-06-30 23:22:33+00:00,1542649821760081921,KQEDnews,"Does it feel like everyone you know these days has or has had #COVID? 

@UCSF's Dr. @PCH_SF visited @kqedforum to answer questions about the virus variants, prevention, treatment and more. 

Here are a few questions + answers ⤵️"
90,2022-06-30 23:22:01+00:00,1542649688159027201,zazoomblog,Covid incidenza casi gravi doppia in bimbi senza vaccino -  #Covid #incidenza #gravi #doppia  https://t.co/ACLLuSe66k
91,2022-06-30 23:22:01+00:00,1542649686972039168,zazoomblog,Covid dal gatto alluomo: primo caso di contagio lo studio -  #Covid #gatto #alluomo: #primo  https://t.co/jsuRIfi8BR
92,2022-06-30 23:22:00+00:00,1542649684426096640,zazoomblog,Covid dal gatto all’uomo: primo caso di contagio lo studio -  #Covid #gatto #all’uomo: #primo  https://t.co/3CKK9si2Hf
93,2022-06-30 23:21:57+00:00,1542649673147711489,QueenMek,Somebody come get their grandpa!!! I’m bout sick of him!!! #covid #RoeVsWade https://t.co/ylr8XeINy1
94,2022-06-30 23:21:51+00:00,1542649645167390720,annabirdtweet,Think about it ! #Winter the #FluSeason and some #BrightSpark thinks now is the time to #STOP #WEARING #Masks as #Covid Numbers #Increase!!!!
95,2022-06-30 23:21:22+00:00,1542649526405709824,AufsGGvereidigt,"„ Zweieinhalb Jahre haben die jetzt Zeit gehabt, einen #Impfstoff herzubringen - und was ist (draus geworden)? Pfeifendeckel!“
#SchleichFernsehen #Corona #CovidIsNotOver #CoViD #CoViD19 #Impfstoffe https://t.co/kNyUMvyQGU"
96,2022-06-30 23:19:54+00:00,1542649155339812865,JoePajak,"Another example [and these will continue to grow] reporting the increasing number of #Covid patients being admitted to our hospitals. Time to bring back #NHS Covid infection prevention and control measures - in all healthcare settings. @NHSEnglandNMD 
https://t.co/k1o6mvVdfC"
97,2022-06-30 23:19:41+00:00,1542649103028572160,MicroPapillon,#COVID #COVIDIOTS #TheShowMustGoOn https://t.co/DEK4fZcFzd
98,2022-06-30 23:19:30+00:00,1542649056001806336,KennonHalverso1,"@PrisonPlanet Good Fuc% that guy-!!
#FAUCI should go out with #COVID"
99,2022-06-30 23:19:11+00:00,1542648975106375683,Steph_Polyb,Protocole italien #Covid https://t.co/YhXVFzYUsF
100,2022-06-30 23:19:04+00:00,1542648946375491588,BaltimoreBrew,"EXCLUSIVE- ""Organizational failures"" (mishandling #COVID and staff security clearances) were the causes of mass cancellations by the Center for Talented Youth, not ""the national labor shortage,"" CTY staff say https://t.co/YvWHidyd9d @JohnsHopkins  appoints interim ED, vows change https://t.co/x3MlU85SW7"
101,2022-06-30 23:18:32+00:00,1542648812023545860,sirius42800,P. #BARNERIAS DENONCE. #COVID ET #MÉDIAS DE MASSE 2022 https://t.co/aY0BJkMVwW #Odysee via @OdyseeTeam
102,2022-06-30 23:17:32+00:00,1542648562189729792,EpicFlyinGlitch,My energy level isnt low. Its simply not there #June2022 #COVID https://t.co/xMhrDhvPYP
103,2022-06-30 23:17:06+00:00,1542648449774092290,DavidLepofsky,"@JessicaBellTO #DoFo @fordnation it's been 1,245 days or over 3 years since you got @HonDavidOnley report. Calls for strong new action on #accessibility for people w/ #disabilities. We need a real action plan. Your delays create more hardships during #COVID #AODA"
104,2022-06-30 23:17:00+00:00,1542648425300144128,ElSoldeHgo,"#Local😷 Continúan los casos de #Covid en escuelas de Hidalgo, hasta el momento se han presentado casos en cuatro municipios del estado, como medida preventiva los planteles educativos han decidido suspender las clases.

https://t.co/FYTS3fnQ2v"
105,2022-06-30 23:16:09+00:00,1542648213680816128,AnonymousBC1,"#CovidPlagueNews: 
Ending Mandates Was A Mistake As ' #Covid Cases Are Close To 300,000 A Day In #UK &amp; Heading For Highest Ever Levels, Expert Warns::  New Strains Of The Omicron Variant Are Driving The Resurgence↷
https://t.co/HdY4poPF5e
/
#ItsNotNearOver So Stop Saying It Is!! https://t.co/isiTnq08uf"
106,2022-06-30 23:16:01+00:00,1542648179996655616,McCamish_UAP,"If the #Covid vaccines do not prevent transmission, do not even reduce transmission and in fact - according to data in numerous places around the world - appear to INCREASE transmission, why are the vaccines mandated ANYWHERE, especially in healthcare and aged care? #EndMandates"
107,2022-06-30 23:15:30+00:00,1542648048861564928,Yliana16554603,"TOO MUCH COINCIDENCE 
#MAGA #StrangerThings #ConspiracyTheories #killed #didtheykillhim #COVID #why #truth #WAKEUPWORLD #WakeUp #WakeUpAmerica https://t.co/RcrhwiRDHE"
108,2022-06-30 23:15:29+00:00,1542648045191319554,RespectThePres,"February 29, 2020 after the first #Covid death in the #USA was reported, then #President #trump says at a televised news conference: ""There's no need to panic,"" he said. ""This is something that's being handled professionally."""
109,2022-06-30 23:15:00+00:00,1542647921778098177,ElSoldeLaLaguna,"De seguir así, se puede presentar un serio problema de #Covid, de nuevo, en #Durango 😷 https://t.co/ceetNEi9V9"
110,2022-06-30 23:14:53+00:00,1542647893277949952,BobbykushKush,"🙄🤔
#world #Klimaschutz #WarInUkraine #BlackLivesMatter #LGBTQ #trans #COVID #USA #EU https://t.co/aPgTUzFKHb"
